post,label
The stimulus has $30 million in there to protect mice in San Francisco.,Deception
"Kay Bailey Hutchison was elected state treasurer, succeeding Ann Richards. Democrats then abolished the position ... Hutchison later became a U.S. senator.",Deception
"In the health care bill, were now offering insurance for dogs.",Deception
Every bit of plastic that has ever been created still exists.,Deception
"Ezekiel Emanuel, one of President Obama's key health care advisers, says medical care should be reserved for the nondisabled. So watch out if you're disabled.",Deception
76 percent of Americans want a public health care option.,Deception
ObamaCare enrollment lie: Obama counts an enrollee as a web user putting a plan in their online shopping carts.,Deception
Says George Washington said a free people should be armed to guard against government tyranny.,Deception
Chemical weapons have been used probably 20 times since the Persian Gulf War.,Deception
Planned Parenthood is not actually doing womens health issues.,Deception
Says the Hawaii governor cant find anything that says (President Barack Obama) was born in Hawaii.,Deception
Leticia Van de Putte voted to give illegal immigrants in this country free health care--not emergency health care but total free health care.,Deception
Ed Gillespie supports a personhood amendment.,Deception
There are over 100 pipelines between the United States and Canada right now.,Deception
GOP presidential hopeful Herman Cain called Ron Pauls followers ignorant.,Deception
Says the claims that Texas faces a $27 billion shortfall are flat-out false.,Deception
There was serious voter fraud in California.,Deception
Clinton's former pastor convicted of child molestation.,Deception
"In Florida alone, more than $3.5 billion a year is spent on health care and criminal justice for illegal immigrants.",Deception
Says George Flinn has been a no show at scheduled forums.,Deception
Obamas dog has his own plane,Deception
"The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.",Deception
The State Department asked all secretaries of state to send their emails over. Hillary Clintonsthe only one whos done it.,Deception
"The Obama Health and Human Services Department is planning to compile a federal health record on all U.S. citizens by 2014, including each individuals Body Mass Index.",Deception
Gov. Scott Walker is helping pay for the criminal defense of a man accused of boy rape.,Deception
"Under Obamacare, 75 percent of small businesses now say they are going to be forced to either fire workers or cut their hours.",Deception
President Barack Obama spent $5 billion paying Ukrainians to riot and dismantle their democratically elected government.,Deception
A monthly police and fire protection fee on all Wisconsin phone bills does nothing to support police and fire.,Deception
Says Texas school systems lose 45 days a year on testing.,Deception
"In the past two years, Democrats have spent more money than this country has spent in the last 200 years combined.",Deception
Says U.S. Rep. Tom Price is sending letters both supporting and opposing the small-business killing Internet Tax Mandate.,Deception
"Says over the last two years, New Jersey Schools Development Authority employees have not started or completed one single school project, and Im not talking about major school renovation. Im talking about replacing boilers, roofs.",Deception
Eric Holder is supportive of the NAACPs efforts to get the United Nations involved in our elections.,Deception
"The president went on a stimulus-fueled spending binge that stuck every American man, woman and child with a $50,000 share of this $16 trillion debt.",Deception
Says President Obama just granted all of Congress an exception to Obamacare.,Deception
President Obama pushed through the stimulus based on the promise of keeping unemployment under 8 percent.,Deception
"Out of 67 counties (in Florida), I won 66, which is unprecedented. Its never happened before.",Deception
"A Muslim immigrant in Michigan can list his second, third or fourth wives as extended family and qualify for welfare.",Deception
Mitt Romney did not run his campaign on the basis of arguing his experience in the business world was a reason to vote for him.,Deception
"If we manufactured 5-million of these 2.5-meg windmills across the country, we could electrify the entire nation the entire nation.",Deception
CNN accidentally aired 30 minutes of pornography in Boston on Thanksgiving night.,Deception
Says he helped lead an outside audit thatll save (Milwaukee County) taxpayers over $200 million.,Deception
"Barack Obama ""pays for every dime"" of his spending plans.",Deception
"When George Bush became president of the United States, 17 million people were in poverty. When he left, 30 million people were in poverty.",Deception
Says GM used taxpayer dollars to prop up operations in China.,Deception
"Says that under Texas law, it takes six years to close a failing school.",Deception
After the 2001 and 2003 Bush tax rate cuts ... there was more money coming into the treasury.,Deception
Says he did not say Republicans would filibuster immigration reform.,Deception
We were the last flag flying in Benghazi.,Deception
"Because Gov. Chris Christie vetoed a 30-bill job creation package, New Jersey ranks 50th in the nation in job creation.",Deception
75 percent of the Obamacare tax falls on the middle class.,Deception
The Human Rights Campaign is more powerful than the NRA.,Deception
"Says Marco Rubio sold a home to a chiropractor who had been lobbying him on automobile insurance legislation and once he sold the home, for $380,000 cash, the speakers position on the issue changed.",Deception
"After Fahrenheit 9/11 came out, ""Bush's approval rating never was better, it only got worse.""",Deception
Our recent state budgets have far exceeded population and inflation growth.,Deception
Bill McCollum voted for higher taxes and fees 42 times while he was in Congress.,Deception
Illegal immigration wasnt a subject that was on anybodys mind until I brought it up at my announcement.,Deception
The American people will not support doing anything about people that are in this country illegally until the law is enforced first.,Deception
"The signers of the Declaration of Independence were ""brave people, most of whom, by the way, were clergymen.""",Deception
Unfortunately everyone needs to cut back in these tough economic times. Thats why I voted to cut my own pay along with the pay of our state employees.,Deception
State Rep. Elena Parent supported Governor Nathan Deals plan to slash the HOPE scholarship.,Deception
The Milwaukee County bus system has among the highest fares in the nation.,Deception
Obama nominee Dawn Johnsen called motherhood 'involuntary servitude.',Deception
ISIS is going to people showing videos of Donald Trump insulting Islam and Muslims in order to recruit more radical jihadists.,Deception
"Says when Rhode Island Lottery was proposed, state residents were enticed to vote for it with the promise that the money would be used for education.",Deception
Marco Rubio tried to insert $1.5 million for a rowing institute into the state budget.,Deception
You cannot build a little guy up by tearing a big guy down -- Abraham Lincoln said it.,Deception
"Says unemployment in Trenton is twice as much as what we see in every other area of the state and, as a result, we have seen an increase in crime.",Deception
Rosalyn Dance voted against President Obamas Medicaid expansion.,Deception
Women in the U.S. get 23 percent less pay than men for the same exact work.,Deception
No one claims the report vindicating New Jersey Gov. Chris Christie in the bridge scandal is conclusive.,Deception
One of the main functions of the Department of Homeland Securitys SAVE database is checking voter registration citizenship status.,Deception
"The people who were running the budget, in the Corzine years, decided to steal from the unemployment trust fund. As did other Governors before. We simply dont do that, havent done it, and wont permit it.",Deception
"Charlie Crist attacks me for positions he held, like, six months ago, (when) he was running in the Republican primary.",Deception
We have never gone a year in Virginia -- ever -- without passing a budget -- ever.,Deception
Page 992 of the health care bill will establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!,Deception
Michelle Nunn has praised the Occupy movement.,Deception
Weve used (generally accepted accounting principles) here in this building the last two years.,Deception
"Says Mitt Romney, as governor of Massachusetts, put into place socialized medicine.",Deception
"Says that in the Philippines more than a century ago, Gen. John Pershing took 50 bullets, and he dipped them in pigs blood, and shot 49 Muslim rebels. The 50th person, he said, You go back to your people, and you tell them what happened. And for 25 years, there wasnt a problem.",Deception
Says Ohios Issue 2 will create a redistricting commission that will have a blank check to spend our money.,Deception
"The Senate immigration bill has immediate legalization ... and the border security is sometime in the future, and just like in 1986, its designed never to come into being.",Deception
"We had people that were getting killed (in Benghazi), we had people who are willing to risk their lives to go save them, and somebody told them to stand down.",Deception
Corrupt political bosses. Money laundering. Fraud. Its just another day at the office for Vin Gopal.,Deception
She hasn't run a corner store. She hasn't run a state. She hasn't run a city. She has never run anything.,Deception
"Barack Obama has ""pledged to reduce the size of the military.""",Deception
"In 2009, Jim Doyle and the Democrats rushed through a budget repair bill with billions in tax increases and held no public hearings.",Deception
"In eighth grade math, weve fallen to ninth place.",Deception
"Says Ron Johnson justifies his support of trade agreements by saying the U.S. has the Trade Adjustment Assistance program for displaced workers, but then he voted to eliminate it.",Deception
Says Tammy Baldwin voted to gut Medicare for seniors.,Deception
The last major oil spill from a drilling accident in America happened over 40 years ago in 1969.,Deception
"Says a rape kit can be used to clean out women, basically like dilation and curettage.",Deception
Repealing and replacing Obamacare thats going to save $1 trillion over a 10-year period.,Deception
Says Wisconsin Gov. Scott Walker has threatened to call out the National Guard if workers protest against changes to bargaining laws.,Deception
Speaker Gingrich has said that we ought to get rid of our child labor laws.,Deception
"In the United States, 50 percent of social services are provided by the Catholic church.",Deception
"Says nearly 30,000 federal employees in Oregon were furloughed during the government shutdown.",Deception
Says Charlie Bass forfeits right to equal cost for TV ads under FCC rules,Deception
"The U.S. wont default, because default means that you dont pay your creditors. And it takes about 10 percent of the money thats coming in right now to pay interest to bondholders.",Deception
No one questioned that she (Judge Sotomayor) was out of the mainstream.,Deception
On birthright citizenship for illegal immigrants.,Deception
Super Bowl L by everybodys estimation is a $500 million economic impact to the state of Florida.,Deception
President Obama once said he wants everybody in America to go to college.,Deception
We dont allow filming inside of the City Hall unless there is a specific reason.,Deception
I kicked crooked cops and government officials off the public pension rolls.,Deception
"After Sandy Hook, Ted Cruz stopped Obamas push for new gun control laws.",Deception
Says Jonathan Gruber was some adviser who never worked on our staff.,Deception
A flight from Atlanta to Houston was canceled due to a terrorist dry run.,Deception
Gov. Charlie Crist sought for and got approved the automatic restoration of felon rights for nonviolent offenders for the first time in Florida history.,Deception
The president flagrantly defies the 2006 federal law ordering the construction of a secure border fence along the entire Mexican border.,Deception
"I was the first presidential candidate to lay out a specific, truly universal health care plan.",Deception
There have been 74 school shootings in America since Sandy Hook.,Deception
"Says Arizona, Missouri and Texas residents have a two-pet limit, so the public must surrender their third pet to the Humane Society.",Deception
"Says Sen. Robert Cowles, her recall opponent, supported the sale of state-owned power plants not to the highest bidder, but to the biggest donors with no oversight.",Deception
Says Ohio Attorney General Mike DeWine is hypocritical for challenging the constitutionality of the new health care law.,Deception
Bernie Sanders admits he is a Democratic Socialist. Nazis were Democratic Socialists.,Deception
Test scores had gone up steadily for 40 years until No Child Left Behind and Race to the Top.,Deception
No one on my staff has ever been charged with a crime.,Deception
President Obama went around the world and apologized for America.,Deception
Sherrod Brown gave huge bonuses to executives.,Deception
"Under current U.S. immigration policy, literally one person with a green card can, in the extreme, bring in more than 270 of his relatives.",Deception
This unit is the only one in the state that strives to implement the principles of Mother-Friendly care as outlined by the national Coalition for Improving Maternity Services Mother-Friendly Childbirth Initiative.,Deception
There is no statistical evidence that bail bonds increase the likelihood of those awaiting trial returning to court for their scheduled hearings.,Deception
Suntrust Bank cancels account because company sells guns.,Deception
"Obama's one education accomplishment was ""legislation to teach 'comprehensive sex education' to kindergartners.""",Deception
Gov. Deal has the worst record on education in the history of this state.,Deception
"Obama says America is great, but let's ""try to change it.""",Deception
"Last year, Beaverton School District had the highest number of homeless students ever recorded in Oregon.",Deception
Fidel Castro endorses Obama.,Deception
"Im running against a groundhog. He saw his shadow on the primary day, and no one has seen him since.",Deception
"The Republican leadership in the House has refused to address the issues that matter the most to Rhode Island, such as passing a jobs bill.",Deception
"Under President George W. Bush, ""the national debt went from $5 trillion to $12 trillion.""",Deception
"In the last 24 months, 10 rural Texas hospitals have been forced to shut their doors because state leaders chose not to expand Medicaid.",Deception
The Fed created $15 trillion in the bailout process and $5 trillion went overseas.,Deception
Says the Human Rights Campaign is secretly funded,Deception
"Through competition as governor, I got agreements to build a nearly $40-billion natural gas pipeline.",Deception
The number of Americans who receive means-tested government benefits -- welfare -- now outnumbers those who are year-round full-time workers.,Deception
Women pay 48 percent more for health insurance.,Deception
Reporters have uncovered another Scott company accused of criminal acts. But Scott wont come clean.,Deception
Says Sen. JeanneShaheens wealth has surged while in public office.,Deception
Stimulus dollars paid for windmills from China.,Deception
Walker says hes for lower taxes. But Milwaukee County spending has gone up by $349 million.,Deception
"Says Jeb Bush and Marco Rubio had it set so that the winner takes everything, because they wanted to make sure that I didnt get anything in the Florida primary.",Deception
Women account for 92.3 percent of the jobs lost under Obama.,Deception
National studies are already showing the negative effects that the health care law is having on businesses and our economy. Businesses across the country are raising their prices (or) cutting jobs as a result of the added cost.,Deception
Says David Jolly lobbied for government-run health care just last year.,Deception
"Says Hillary Clinton was asked repeatedly to provide security in Benghazi on several occasions, including direct cables.",Deception
"Newgard owed more than $13,000 for unpaid taxes on his $1 million Milwaukie apartment complex.",Deception
"More than 7,000 Americans lost their lives to climate change-fueled events last year.",Deception
Says Republican U.S. Rep. Sean Duffy voted against paying our soldiers and against increasing combat pay while voting to protect his own pay.,Deception
Every person on death row was a foster kid.,Deception
"Action by the Milwaukee County Board will provide the County Executive with the same level of security as the Governor and the Mayor of Milwaukee while saving taxpayers $300,000.",Deception
Says Donald Trump has given more money to Democratic candidates than Republican candidates.,Deception
President Barack Obamas latest executive order mandates the apprehension and detention of Americans who merely show signs of respiratory illness.,Deception
We have the lowest beer tax in the nation.,Deception
The prosecutor who brought the indictment of Texas Gov. Rick Perryhas ties to Obama. He has ties to the Democrats.,Deception
Says James Langevin voted to spend $3 billion for a jet engine no one wants.,Deception
We have one charter school that for seven years has been rated unacceptable.,Deception
"There are ""15 minors admitted"" because of COVID-19 in the Infanta Sofía Hospital in Madrid and three in the ""Talavera hospital"".",Deception
" My father is covid positive since 4 days. 
He is under home isolation.
He is taking Paracetamol 500
Azithromycin 500
Bullford
Widcef 500
Vit b complex
Zinc sulphate tablets but i dont know why they did not give fabipiravir or fabiflu to stop multiplication of the virus.",Deception
French Astrologer Nostradamus had predicted in 1551 that there would be an outbreak of coronavirus in China in 2020.,Deception
_Claim that Indian Prime minister Modi said one crore (10 million) COVID-19 positive patients have been treated for free._,Deception
A message claimed that the Indian government plans to ease down the lockdown restrictions imposed in the country in five stages.,Deception
"Man Who Uses WhatsApp, TikTok, Google Maps, Snapchat, Instagram, Facebook ; Twitter Apps Has Privacy Concerns About Covid-19 App ",Deception
Asia's richest man Mukesh Ambani's wife Nita Ambani received Rs.500 as welfare fund from Central Government.,Deception
House Resolution 6666 provides funds to forcibly removed people with COVID-19 from their homes as Dr. Rashid Buttar said.,Deception
In India the Congress President’s approval is required to use funds from PMNRF.,Deception
40 Flight Crash Victims Test Positive For COVID 19,Deception
Countries were exporting COVID-19 “diagnostic test instruments” in 2018,Deception
And Godd Tweets Too     ,Deception
India is suing Microsoft founder Bill Gates because of his vaccine against coronavirus that killed 77000 girls.,Deception
an article published on a website called inventiva.co.in is claiming Prime Minister Narendra Modi is likely to announce Emergency in India under Article 360 — Financial Emergency.,Deception
" Today's official figures.

A recent BMJ review used a False Positive rate of 5%.

Public Health England came up with slightly under 2%.

A German study found false positive rates rose from 1.4% to 2.2%-7.6% when a Hcov was present (alpha and betacoronaviruses) ",Deception
"Govt has added  disease in all existing mediclaim insurances as a special case

 ",Deception
The photo shows bedding and food aid packages distributed in Rwanda during the coronavirus pandemic,Deception
Florida hospital reports a coronavirus infestation with multiple confirmed patients.�,Deception
Fauci in his own words. As  criticizes see Fauci's full words on China travel masks and the threat of the virus.   ,Deception
A video shows an empty triage tent outside to a Hospital and a man claiming that everything is a lie because there are no sick people in the tent.,Deception
Several social media users claimed that there was a massive crowd at Bangalore’s KR Market on the occasion of Varamahalaxmi flouting social distancing norms. This claim is misleading. A 2019 video is being passed off as a recent one.   ,Deception
"Corona Let ppl die I need a photographer. 

Well priorities  ",Deception
Hand washing: Preventing the spread of diseases or broad government conspiracy theory that Big Soap doesn’t want you to know about ,Deception
President Trump said 99% of COVID-19 cases are totally harmless. That’s False. From deaths to hospitalizations to a growing list of ailments that hit people with even mild cases the numbers say his claim is wrong.  ,Deception
Gargling by salt water and inhaling hot water cures COVID19.,Deception
"Covid rashes are now responsible for hate 

Covid-19 skin rash website criticised for lack of BAME examples ",Deception
The overall lethality of COVID-19 (infection fatality rate) is about 0.1% to 0.3% and thus in the range of a severe influenza; up to 60% of all persons may already have a certain cellular background immunity to the new coronavirus due to contact with previous coronaviruses (i.e. cold viruses); there is still little to no scientific evidence for the effectiveness of cloth face masks in healthy and asymptomatic individuals,Deception
"   Sir i was infected in mid August of covid 19 and after suffering for 8 days was prescribed for Favipiravir fabiflu and was cured.
In 36 hours most of my symptoms were gone fully recovered in 7 days",Deception
The President of the United States of America Donald Trump has been tested positive for COVID-19.,Deception
"Famous Kaanipakam temple has been converted in to quartaine centre. And in the Audio a responsible person mentions that the decision has been taken by the collector.The worst part is all are Muslims and ROMING freely with chappal inside the temple.Will these Muslims roam inside the masjid with chappal and shoes Is chitoor short of Masjids What Happened to government Inspection Bangalow, Travellers BANGALOW , LODGES ETCWhat are these authorities trying to do...",Deception
Trump offers to pardon coronavirus    ,Deception
" This whole pandemic could be shut down for good in just 3 weeks if EVERYONE just used masks, social distanced, and avoided mass gathering!

Just 3 weeks and the virus would stop spreading.

Sadly there's just too many morons out there who don't get it for this to work!!!",Deception
"There are 360,000 (deaths) a year from swimming pools. But we dont shut the country down for that.�",Deception
" The substance, chlorine dioxide, is a powerful bleach used in textile manufacturing. The Grenons market it as “miracle mineral solution” or MMS which they say when drunk as a dilution can cure almost all illnesses including Covid, cancer, HIV/Aids as well as the condition autism.",Deception
People should ignore guidelines to wear masks especially since the government doesn't advise mask wearing for tuberulosis.,Deception
"China PM who told we'll translate the Quran as our own realised that 
the only one way to protect from the korona virus is doing 'sajtha' to 
Allah and went to mosque to pray, Masha llah",Deception
Once again the flu vaccine cannot cause you to return a false positive for COVID-19. This and more in the latest . Don't believe the misinformation on the internet. Watch  with  instead   ,Deception
Channel 4's Jon Snow is infected with coronavirus.,Deception
Says Gov Tony Evers administration deemed dentists non-essential,Deception
"""Couldn’t they have called the coronavirus something else” asks local man named Covid-19
",Deception
Trump suggests donkey penises cure COVID-19   ,Deception
"Trump has used the word “hoax” hundreds of times as president most often in reference to the Mueller report and his recent impeachment. Recent TV ads have attacked Trump for using ""hoax"" in the context of the coronavirus.",Deception
I thought Corona affects only humans. ,Deception
People are going door to door in Colorado Springs stating they are COVID testing so they can rob people!!!!�,Deception
European Health Organization (EHO) announced that eating beef can cure coronavirus.,Deception
Scientists are expressing cautious optimism that a coronavirus vaccine can be ready to go by the late spring of 2021 although it’s unclear how much longer it would take to distribute the vaccine widely.  ,Deception
"A video shows that ""Bill Gates admits the vaccine will no doubt kill 700,000 people""",Deception
In  a Hungry & Jobless Youth pour Petrol on himself and put on ...,Deception
NEW: A viral video shows a group of doctors airing unproven conspiracy theories about the coronavirus. We fact-checked one of the most inaccurate claims. ,Deception
Man did pass along coronavirus infection at a WalMart in Louisiana.,Deception
Prisons to release offenders early to prevent Coronavirus spread in US penal system   ,Deception
"To every military family in our country: thank you, thank you, thank you. ",Deception
_A video shows a new hospital for coronavirus patients in China._,Deception
People in Wuhan are locked inside their houses by the Chinese government.,Deception
"Gale of the wind"" and ""Neem Tree"" leaves are good medicine to protect from the coronavirus.
 There are 30 cases of COVID-19 in Barranquilla but the government is hiding them.
""Dramatic: The infected in Italy are dying on the street."" The publication is accompanied by a photo.
In the Philippines the Office of the Vice President (OVP) donated spoiled food to frontliners at Diliman Doctors Hospital in Quezon City.
This is a picture of the old city in Hyderabad (India) today despite the lockdown.
 An ""open letter” purportedly written by US billionaire and philanthropist Bill Gates about the novel coronavirus pandemic has been shared in English and Chinese on Facebook Twitter and various websites. The Chinese-language posts state the letter was translated from its original publication in British newspaper The Sun.
 Hydroxychloroquine (HCQ) was developed by an Indian scientist named Prafulla Chandra Ray.
Nancy Pelosi said ""Congress shall not vote remotely because it is not secure!"" while also saying that “Americans should all vote for president by mail!”
10000 people have died because of coronavirus in Wuhan.
 A man in Argentina makes claims like ""in the US doctors are paid $13000 thousand to say they got sick from COVID-19 and $39000 to put that ventilator on the artificial respirator.",Deception
"Multiple posts shared repeatedly on Facebook and Twitter claim that a Hong Kong medical lab has warned the novel coronavirus can remain viable on fruits and vegetables for 12 hours therefore people should ""avoid salads"" over fears of contracting COVID-19.",Deception
Covid-19 is disrupting pensions ,Deception
The opening ceremony of the London 2012 Olympics announced that the new coronavirus was coming.,Deception
An MLA Hafeez Khan forced a nurse to touch feet of a Muslim priest because she criticized Tabhligi Jamat for spreading coronavirus in India.,Deception
"_A WhatsApp a video features Rabbi Dan Ben Avraham International President of the Netzarita AMI Alliance according to their Twitter. In the video the rabbi says ""the Israeli Minister of Health has officially declared that Israel has the coronavirus vaccine."" And ""Israel has the vaccine already.""_",Deception
"China's three gorges dam faces severe flooding as yangtze overflows, Yangtze River Flood In Streets 3 Bridges Collepsed In this flood.",Deception
Man Buys Vast Quantity Of Drinking Water   ,Deception
Says the Vatican confirmed that Pope Francis and two aides tested positive for coronavirus.,Deception
Learn from Italy. No more spaces are available in hospitals. Please do not step out of your homes for next 21 days. ,Deception
Marathi newspaper reports a conspiracy theory of coronavirus being a bioweapon.,Deception
A “patient tested positive” for the 2019 novel coronavirus (nCoV) at the Makati Medical Center.,Deception
A WhatsApp forward has gone viral which claimed that a vaccine for coronavirus has been discovered. The viral forward also claims that the treatment for coronavirus is mentioned in India's Intermediate Zoology book.,Deception
Bill Gates Explains That The COVID Vaccine Will Use Experimental Technology And Permanently Alter Your DNA�,Deception
Claim: India’s case growth will peak by early May and reduce to 0 by May 16 said V.K. Paul of COVID-19 Empowered Group 1 on April 24. Fact: 53 days since a countrywide  cases have risen by ;3000/day for a week ,Deception
The Obama administration made a decision on testing that turned out to be very detrimental to what were doing� on the coronavirus.,Deception
The WHO banned autopsies and Italy changed the protocols for the coronavirus.,Deception
 I can’t get over sitting 15-20 feet away from other people without a mask is a problem. Then again the CDC will tell you next week that covid is airborne up to a mile.,Deception
USS Bonhomme Richard boasts zero COVID-19 cases ,Deception
If you donate blood “they HAVE to test you” for coronavirus.,Deception
“Hair weave and lace fronts manufactured in China may contain the coronavirus.”,Deception
_A video has been viewed thousands of times in multiple posts on Facebook Twitter and YouTube in May 2020 alongside a claim it shows crows coming to Texas� after attacking Wuhan China�. The posts were shared as countries worldwide continue to fight the spread of the novel coronavirus which was first detected in Wuhan in December 2019._,Deception
Maine governor mandates dog cone wearing for restaurant staff instead of mask   ,Deception
A list of purported COVID-19 safety guidelines has been shared in multiple Facebook and Instagram posts that claim it was issued by the Indian Council of Medical Research (ICMR) India’s leading research group on the novel coronavirus.,Deception
Face masks cause hypoxia; wearing it causes one to inhale too much carbon dioxide which can make you sick.,Deception
Claim that Dr. Fauci said every American should be microchipped.,Deception
I'm about to deliver remarks on the Coronavirus pandemic. Tune in to watch live: ,Deception
We're LIVE talking about COVID-19 (a vaccine transmission) with . Join us and ask some questions of your own:  ,Deception
Indian State of Kerala Opposition leader writes to Chief Minister Pinarayi Vijayan to adopt methods to save only those with stronger immunity from COVID-19 infection.,Deception
“Stop Making Me Look Bad” Trump Blasts ‘Unpatriotic’ Americans For Dying From Covid-19 ,Deception
You see suicide rates are skyrocketing now�,Deception
Says Gov. Tony Evers removed the American flag from the Capitol building�,Deception
"The Chinese government announced that ""garlic is a preventative food for the the novel coronavirus.""",Deception
Dead bodies wrapped in these white cloths are those of the people who died of COVID-19 in Osmania Hospital in the city of Hyderabad India.,Deception
Nokia distributing free phones to students amidst coronavirus pandemic,Deception
Coronavirus: new discovery changes things ,Deception
Photos show part of Huoshenshan Hospital in Wuhan built in five days.,Deception
Joe Biden’s claim that a different pandemic response from Trump would have prevented every coronavirus death goes too far experts said. We rated it False. ,Deception
"Ann Coulter Points Out That If Both Trump and Pence Are Incapacitated By The Coronavirus, We’ll Have�  ",Deception
Amid the coronavirus crisis Italy’s streets are now filled with discarded printed cash as seen in photos circulating on social media.,Deception
Trump claims Speaker Nancy Pelosi deleted a tweet about her visit to Chinatown in February,Deception
The U.S. administration under president Obama gave the Wuhan Institute of Virology US$ 3.7 million,Deception
NEWS! People having a beer on the beach to blame for mishandling of coronavirus crisis  ,Deception
As India records over 49000 new COVID-19 infections the country inches closer to the 13 lakh confirmed case mark. Allahabad HC dismisses Saket Gokhale a Mumbai based social activist’s plea to restrain Bhoomi Poojan for Ram temple construction in Uttar Pradesh  ,Deception
Man Faces Impossible Choice Between Protecting Himself From Covid ; Looking Like Hardy Bastard ,Deception
Lot of young bankers are affected by Corona Virus and soon banks can become biggest outbreak places. These young ppl can become threat to their elders at home. Its high time that  should think of saving these lives please.  ,Deception
"A woman calling herself advocate was found in Reliance Mart, Rani Bagh, Delhi flouting social distancing rules, without mask, touching multiple products/ packets and removed her shirt when security took her out.
",Deception
"""It's basically impossible to get any kind of compensation if you're injured"" by a COVID-19 vaccine.",Deception
"The Brazilian mainstream media did not say anything after former president Lula said ""fortunately nature created this monster called coronavirus"".",Deception
Beware Of A Donald Trump Vaccine   ,Deception
"When the mosquitoes come out everyone,WEAR BUG SPRAY OUTSIDE.I might be wrong,but I personally think that if a mosquito sucks the blood of a person with  and then bites you,the virus could spread to you.Im not smart,but just do it to be safe.",Deception
Experts in China found that the coronavirus can be spread through houseflies.,Deception
COVID-19 patient zero had sex with bats...,Deception
Indian economist Raghuram Rajan chaired the IMF webinar on coronavirus.,Deception
"Due to the large number of people who will refuse the forthcoming COVID-19 vaccine because it will include tracking microchips, the Gates Foundation is now spending billions to ensure that all medical and dental injections and procedures include the chips.�",Deception
Olive Garden employees are allowed to wear Black Lives Matter masks “but NOT the American flag.,Deception
Two members of  test  positive ahead of  Quarterfinals!!! Not sure how the rest of the team can be on the field in these circumstances! ,Deception
"     'Spanish Flu' was propaganda to cover up the millions of soldiers who died from military vaccines, WWI war trauma, radiation effects and hysteria (lots of Aspirin overdose by people who thought it would protect them).",Deception
"The uncomfortable truth is that Donald Trump left America exposed and vulnerable to this pandemic. He ignored the warnings of health experts and intelligence agencies and put his trust in China's leaders instead. Now, we're all paying the price.

Let me explain how we got here: ",Deception
Extraordinary times and measures: Releasing COVID-19 Patients to Curb Social Gatherings   ,Deception
If you can hold your breath for 10 seconds without coughing or chest pain you are good you don't have COVID-19 and If your nose is clogged or runny it's just a cold.,Deception
This year Election Night could be chaotic. In addition to coping with an unprecedented number of mail ballots COVID requires election officials to provide clean socially distanced in-person voting and grapple with a likely shortage of election workers. ,Deception
Some  “myth busters” about COVID-19: spraying of alcohol or chlorine over the body will not kill viruses; drinking alcohol smoking or eating garlic does not protect you from COVID-19; sesame oil does not kill it. A fact-check: ,Deception
"Philippines' COVID-19 testing policy best in Asia, probably in the world",Deception
"Trump Says He Will Nuke China If He Knows, For Sure, They Are Serving Bat Soup    ",Deception
"""In a very real sense, (Oklahoma has) flattened the curve. ... The number of cases in Oklahoma "" it's declined precipitously.""",Deception
July 2020 has less deaths than July 2019 despite pandemic,Deception
Alkaline food can cure COVID-19,Deception
Drinking tea and hot water kills the virus; lemon slices in warm water may save your life; it's recommended to keep your money in a sealed plastic bag; a conspiracy theory suggests China is benefiting from the pandemic; vinegar is good for cleaning your hands.,Deception
Kroger Corporate says employees can not wear flag masks but they can wear BLM masks!,Deception
Durango Police Make An Extremely Unusual Arrest       ,Deception
400 yatris are stuck at Vaishno Devi due to covid19.,Deception
A COVID-19 case has been diagnosed in Umraniye Hospital Istanbul.,Deception
" Police patrols are everywhere with steel forks, iron bars and guns... Is this the way to stopped outbreak No way...!  ",Deception
Millions of people have seen a viral video of doctors talking about the coronavirus pandemic. All of the physicians we fact-checked have a history of making unproven conspiratorial or bizarre medical claims. ,Deception
"Industrial bleach being sold on Amazon as 'miracle mineral solution' of COVID-19   Please take the time to read our story and if you can, please donate! If that's not possible for you, please share our story!",Deception
Writer sees book sales soar as coronavirus spreads   ,Deception
Fenugreek seed tape can cure COVID-19,Deception
Early action and social trust are among the reasons for Vermont’s low numbers of coronavirus cases. ,Deception
"Local badass only washes hands for 15 seconds   
 ",Deception
New mask exemption card indicates medical condition of being an asshole   ,Deception
Listen to some incriminating revelations on  conspiracy. Unraveling the corroboration of Chinese collaboration ,Deception
"“Ministry of AYUSH, Govt. of India suggested the use of  medicine  album-30 for its possible role in   ” said Dr. Anil Khurana, Director General,Central Council for Research in Homoeopathy
   ",Deception
"Today, special military helicopters will spray pesticides against the Corona virus in the skies all over the UAE
People are advised to stay indoors after twelve o'clock at night and remove all clothes which are outside.
Pls RT for those with family/friends in Dubai and the UAE.",Deception
15 years ago published a study on chloroquine. It is effective against COVID-(1),Deception
Bing Liu a researcher who was about to discover a vaccine for COVID-19 was murdered in the US.,Deception
A Popular Florida Beach Has Been Evacuated After Jellyfish Test Positive For The Coronavirus   ,Deception
Video of American President Donald Trump announcing that Roche Medical Company will launch the vaccine for COVID-19.,Deception
Maduro has supported the use of herbal infusions to cure COVID-19.,Deception
A post says that on 3/22/20 793 people died in Italy and included 232 kids.,Deception
There’s no evidence that an American COVID-19 vaccine killed 5 Ukrainians. The claim comes from a site known for disinformation. ,Deception
